session_id,phonetic_transcription,language_classification
"fv600065","kAbinEtSEfkundAs@vAnbIn@lAnts@zak@nywAnsert","VL"
"fv600065","jystiSiizd@stApdiw@mut@v@rmE+d@","VL"
"fv600065","pr@vEnsib@styrl@k@pOlisiizd@stApdiw@mut@promot@","VL"
"fv600065","mardItmutx@b2r@IndijAlox","VL"
"fv600065","EndYzd@tErmdimEnG@brY+ktnYltOlerAnsilE+ktm@Ind@rdat@nbetS@v@rkertx@koz@n@nbetS@ONG@lYk@x","VL"
"fv600065","kOmt@r@nY+dbrE+dINnarAnd@r@G@ment@n","VL"
"fv600065","dAtOnd@rtYs@d@r@GerINwErktan@nGlobalvE+l@xhE+tsplAn","VL"
"fv600065","d@minist@rvAnbIn@lAnts@zak@wErktan@nprEvEnsiplAndAtforzinisin@tOkt@pYsAkortEnInd@wEtObd@G@IntiGrerd@pOlisi","VL"
"fv600065","EnIknemandAtdez@prOjEkt@ndarIn@mb@lANr@k@rOlzYl@nspel@n","VL"
"fv600065","kundAs@","VL"
"fv600065","mard@miGrAnt@zE+nhel@malnitOpx@zEtmEt@tov@rhE+tsinisjAtif","VL"
"fv600065","wE+krE+G@Alwerd@zwArt@pittuG@speltzExthYnwortfurd@rmusAAxAbAr","VL"
"fv600065","wE+Ervar@ndAprOjEktAlsfOlxt","VL"
"fv600065","wE+wOrd@nmerG@kOntrOlert","VL"
"fv600065","@merr@prEsi","VL"
"fv600065","Inzak@pr@vEnsiIs@rnOxnivelG@b2rt","VL"
"fv600065","wE+krE+G@nogd@SxYltfAnd@A+tOxtonn","VL"
"fv600065","dAt@tprojEktforOnzb@dultIsEndardorEb@zE+dYsoklAst","VL"
"fv600065","nyd@lok@narsAzIkyGutf@rstarEjAGe@nd@rokneGAtivOp","VL"
"fv600065","ja","VL"
"fv600065","zE+Eb@ndarnAtyrl@koklAstfAnEwAnt@tIs@mprojEktforid@renE+G@l@k","VL"
"fv600065","wAnd@tprOjEktIsOp@rAsjOnelG@wOrd@ndANksE+d@rEl@ndidormiGrAnt@jON@r@nzE+nOntstandAn","VL"
"fv600065","IkhEpd@IndrYgdAtmInIst@rdykEnmerb@klEmtondAt@rov@rlExmutkom@nEnprevEnsi","VL"
"fv600065","EnIkstElvAstdAtd@latst@v@rhad@rINInzak@pr@vEnsivAnOktob@rvor@xjardAtert","VL"
"fv600065","dYsInzak@pr@vEnsiIs@rnitsx@wes","VL"
"fv600065","id@renmutirwat@rbE+d@wE+ndun","VL"
"fv600065","dItIsxenprOblemvAnd@miGrAnt@G@menSxAp","VL"
"fv600065","@tIstprOblemvAnd@sam@levIN","VL"
"fv600065","musAAxAbArbE+majgd@mYld@r","VL"
"fv600065","jON@r@ov@rlAstEnhudiant@pAk@","VL"
"fv600083","bArtfAnd@mbOs@Istinjarbez@xmEtzIN@n","VL"
"fv600083","jA","VL"
"fv600083","mar@tIz@ndYb@lsedeEndarstadOpbE+naAl@s","VL"
"fv600083","jA","VL"
"fv600083","@n@stYkOf","VL"
"fv600083","mwAm@sxintinwElOfsodENkIk","VL"
"fv600083","tsE+n@E+G@l@kG@leG@nE+tlitj@znemny@tpINGwInlit@idzdAdAtvor@NG@leG@nE+tx@maktIsford@zo","VL"
"fv600083","mawAd@nideOmdinynOG@zAl@malbE+m@kart@hArk@","VL"
"fv600083","janAtyrl@kmad@rzE+n","VL"
"fv600083","Y+tf@rkOxt","VL"
"fv600083","vOled@xY+tf@rkOxt","VL"
"fv600083","@d@@","VL"
"fv600083","z@zinuvelplat@n@rp@rmantwExan","VL"
"fv600083","ja","VL"
"fv600083","tsE+ntwesedesenvrol@k@En@ns@rj2z@","VL"
"fv600083","jaz@zEG@nAltE+tfAnd@nbOs@GE+Eptsoand@nen@kAntdimelANxoliEnand@nAnd@r@kAnt@tfest","VL"
"fv600083","EnIgdAxtfAnAwElAsx@nyzInEptOmOmytAmyzer@nEnOmOm@nvrol@gd@dAxdort@GanlEGdAnd@nerst@sedeOp","VL"
"fv600083","End@mEns@didilitj@zAlenvAntejat@rkEn@dinojtOpteleviziG@westsE+nOvOpradijo@dikYn@dij@ntwed@sedeb@lY+str@nOmev@nmet@drom@n","VL"
"fv600083","EnE+G@l@gbEn@kAltE+t","VL"
"fv600083","Gat@tnymujl@k@rdAnvruG@rlitj@smak@","VL"
"fv600083","litj@smak@nnitnenedAxa","VL"
"fv600083","AlenkEpmInd@rtE+tOmlitj@st@mak@dAdIsErx","VL"
"fv600083","Grotx@zIn","VL"
"fv600083","ja","VL"
"fv600083","ja","VL"
"fv600083","d@rIzAl@sInts@@nwek@nAlfIs@r@ndOxt@rG@bor@nbE+Ons","VL"
"fv600083","Iz@tx@lYkt","VL"
"fv600083","ad@erst@dOxt@r","VL"
"fv600083","jajanadrizon@n","VL"
"fv600083","nadrizon@nIs@rE+nd@l@k@ndOxt@rja","VL"
"fv600083","jAmE+mE+mE+sxonvad@rdizE+E+nd@l@kEbd@n@kerGunartmOdElG@kek@nAsx@z@G@maktEpt","VL"
"fv600083","jA","VL"
"fv600083","d@statObd@sedeb@dANktfrA+ENkInd@r@","VL"
"fv600083","@vor@tf@rtrA+@dAz@hEb@G@GeG@Gev@nOmstErkt@blE+v@teG@d@plAt@kOmErsiIn","VL"
"fv600083","jA","VL"
"fv600083","jA","VL"
"fv600083","IgdAxtplAt@kOmErsiwAtwAdb@dultidarme","VL"
"fv600083","j@GE+zAl","VL"
"fv600083","jAmAd@rIzAln@rObd@nE+s","VL"
"fv600083","jA","VL"
"fv600083","t@rwE+ldAgdENkAsj@erl@kArtistigbez@GbEntdAnmakj@itsEndAnhopj@mardAt@rAnd@r@mEns@zE+ndid@rokitsanEb@","VL"
"fv600083","jA","VL"
"fv600083","jA","VL"
"fv600083","m","VL"
"fv600083","madAdEpIkx@koz@nOmdAnit@dun","VL"
"fv600083","dYzEbIkx@koz@Om@","VL"
"fv600083","kEbd@kAnsxAtOmvortelevizit@wErk@","VL"
"fv600083","tfordelIzdAj@dar@mproGrAmAOpnemtsOmsOpOp@nwekOftwewek@tE+tEndAn@nantAlmand@Op@tsxErmbEntwardordAtE+tkrE+xtOm@","VL"
"fv600083","bEnj@zEsmand@G@rYstjA","VL"
"fv600083","tIz@nidejal@kOmbinasi","VL"
"fv600083","Enduj@darAl@s","VL"
"fv600083","jA","VL"
"fv600083","jatyrl@kmadAsE+n","VL"
"fv600083","zoIzd@matsxApE+I","VL"
"fv600083","Alzdivraxtand@mEns@irIzOnd@rtY+z@ntfrANwAwIlj@rmedundANkrE+xj@mEns@dizEG@IkwIldar@nsosjaldulmedun","VL"
"fv600083","jEptAnd@rdizEG@aw@lAz@kikOnd@rtY+z@ntfrANEpIksA+d@rn@kerzOtmedun","VL"
"fv600083","EndAnzE+nd@rAnd@r@dizEG@IksA+itsheldekAdEntwIl@dundAtIsnyenmalzo","VL"
"fv600083","jAEndAthEb@jYliImbeltx@brAxt","VL"
"fv600083","jAAsw@tnizA+@dunzA+d@w@nierl@kx@westsE+n","VL"
"fv600083","jA","VL"
"fv600083","jA","VL"
"fv600083","Ebd@tAlGort","VL"
"fv600083","jatwOrtfelG@drajdOpradijotwe","VL"
"fv600083","AmAjIgbEnExtheldANgbardarvor","VL"
"fv600083","Istwar","VL"
"fv600083","jA","VL"
"fv600083","tIz@mbetj@anslY+t@ndbE+rijAnEnrIkahYnv@rhalI","VL"
"fv600083","Ales@rj2s","VL"
"fv600083","mut@kikxanzIN@mAxIkxanzIN@","VL"
"fv600083","jA","VL"
"fv600083","nenynimer","VL"
"fv600083","nynime","VL"
"fv600083","b@dANktyhortnOxwElvAnOns","VL"
"fv600083","GamarbArtGamar@mbetj@r@klam@mak@vordisede","VL"
"fv600083","dAGbArt","VL"
"fv600083","dYshE+hetbE+naAl@s@ndYb@lsedeenvrol@k@Enens@rj2z@EndarOpsowAtAl@swAdbArtfAnd@mbOs@d@v@rbE+@tinjarheftG@makt","VL"
"fv600091","d@orlOxINkONGosleptAltwejaran","VL"
"fv600091","mO~sE~J2rmO~nsENgoIsmOmEntelwAtY+t@tfutlIxtf@rdwen@","VL"
"fv600091","hE+IswerInd@erst@platswErksamAlskErk@l@klE+d@r","VL"
"fv600091","AlsardzbIsxOpfAnkIsANGaniIn@tost@vAnkONGo","VL"
"fv600091","d@kOnferEnsibrAxtY+tE+nd@l@kwE+n@xsod@and@dE+kdord@mAn2v@rsfAntunmal@xprezidEntmobutudorIntErnG@krAkelEnt@nslOt@dord@orlOx","VL"
"fv600091","marnymerdAnvE+fjarlat@rblE+fts@vormO~nsENgovAmb@lAN","VL"
"fv600091","@rIz@nInt@rnASOnanOvEkstErnkOnflIktmeG@mujtEn@nIntErnkOnflIkt","VL"
"fv600091","h@tEkstErn@AspEktIsxudb@kEnt","VL"
"fv600091","dAtAspEktIzb@lANrE+kEnmutx@reG@ltwOrd@","VL"
"fv600121","@tleG@rmAxblE+v@drom@vAnniwG@vExsflixtY+xfInd@bE+d@pArtE+@","VL"
"fv600121","mard@r@GerINhAktY+tE+nd@l@gd@knobdorzExtEspevorzIt@rpAtrikjAns@ns","VL"
"fv600121","jA","VL"
"fv600121","wE+vInd@nd@v@rvANINvAnd@EfsEstinsdordidZOjntstrajkfajt@rApsolytxenprijOritE+tfor@t@bElGis@leG@r","VL"
"fv600121","pAtrikjAns@ns","VL"
"fv600121","vOlG@zEspevorzIt@rjAns@shEb@z@nG@sprEk@darov@rmEts@npejEskOleGAdiruporezYltatOpx@lev@rt","VL"
"fv600121","minIst@rvAndefEnsiflAolatIntYs@wet@dAtiGenwetheftfAnOnd@rhAnd@lIN@tYs@OnsleG@rEn@tpEntAGOn","VL"
"fv600124","h@tsoSal@2ropAIz@nY+tstek@ntmId@lOmd@srE+tant@bInd@mEtY+t@rsrExs","VL"
"fv600124","dAzExtmInIst@rvAnwErkx@leG@nE+tENG@lE+k@kAns@b@lE+tONk@lINs","VL"
"fv600124","ONk@lINsheftsam@mEtminIst@rvAnsoSal@zak@vAnd@mbruk@harfrAns@kOleGAobriEnd@itAljans@minIst@rsAlviOntfAN@","VL"
"fv600124","d@virhEb@@nG@zam@nl@gdOkymEntforG@stEltvorvOled@G@wErkx@leG@nhE+tIn@nsosjal2ropA","VL"
"fv600124","frANkrE+ksxartsIGdameAxt@r@dbElGis@stAntpYntEndAtIsniwzExtminIst@rvAnd@mbruk@","VL"
"fv600124","wAnerwE+@thEb@nov@rd@notsakOmOp2ropesflAkAfsprak@t@mak@mEdb@trEkINtOt@db@strE+d@vAnArmud@@tforkom@vAnsOSal@Y+tslY+tiNd@v@rbet@rINvAnd@sOSal@b@sxErmiN","VL"
"fv600124","dAtj@dardulstElIN@mutforvAstlEG@nOp@t2ropes@vlAk","VL"
"fv600124","dAtj@ErvarIN@mutY+twIs@l@","VL"
"fv600124","dAtjObdAtflAkokkoordinasinod@xEpt","VL"
"fv600124","wElIgdENgdAt@Onz@frAns@kOleGAdAtirhelY+trYk@l@kx@st2ntheft","VL"
"fv600124","zExtminIst@rvAnsoSal@zak@vAnd@mbruk@","VL"
"fv600124","mEt@nstAntpYntwIl@diminIst@rzd@2ropes@tOpforwErkx@leG@nhE+tfob@rE+d@E+ntfOlG@nd@mantInlIsAbOn","VL"
"fn001013","x@vAN@nIshiroxlif@n","NL"
"fn001013","pE+nvresdotAl@malzE+nz@hirvorGutfAstx@lExtt@mInst@tOt@r@nniw@metal@platkOmt","NL"
"fn001013","zOnd@rwarsxywINklEt@r@stOk@teG@hEtm@talmEtt@knAlfAn@G@wersxOt","NL"
"fn001013","d@vAst@klAnt@trEk@zIxErwE+nIxfAnans@kE+k@nard@xrOntnarnitsdAdb@tek@dnarhYlev@Op@nsYptil@tArt@nd@mAnir","NL"
"fn001013","nitdAtimAnthEtmEr@ktOf@ritsOmxeft","NL"
"fn001013","d@niw@lIN@srIk@nOxstetsfAnd@knAlOfvAnd@lIxtstral","NL"
"fn001013","s@rak@ErsnElaNx@wEntbONk@t@rYxOptiv@rdOmd@d2rvExt@teG@d@OpwEl@nd@sxoljON@nstran@End@GAl","NL"
"fn001013","snAxtsIshEtInd@sEl@zodONk@rAsIn@nxrOtb@hAlv@hirEndar@mparvremd@sxadyw@nitmerdAnOmtrEk@wArInxentAsdbar@kEr@nzIGdbarIs","NL"
"fn001013","vAnavOntwOrt@tx@bitx@tE+st@rtdorOnwer","NL"
"fn001013","hEthonINratpAtronvAn@txasdAtstrAkvortxlAsIsx@spAn@","NL"
"fn001013","wOrdbE+Elk@flItszIxtparOpt@teG@nov@rlIG@nd@myr","NL"
"fn001013","hEtrupt@nkrAxtIGbeltOpfAmbE+j@@n@NkOrfwErk@ntfOd@dIk@konINInEnY+tE+nl@kstErv@ntInhardinst","NL"
"fn001013","hirIsdItpAtronvelzEG@nt","NL"
"fn001013","d@And@r@G@fAN@n@zE+mbANvor@md@b@ward@rsokAlzE+nz@G@wap@ntwAnthE+IsimAntvAnIndrYkwEk@nd@AfmetIN@","NL"
"fn001013","hE+zEdnojtd@erst@stApmawElAltE+td@latst@","NL"
"fn001013","vE+vEntwInt@GjarG@vAN@nsxApheftExt@r@nanzinl@k@tOlvAnd@mAnx@E+st","NL"
"fn001013","velxrot@r@sxad@lIxtExt@rb@slot@bIn@hEtsAxt@wefs@lvAnzE+nhErs@n@Ind@kEr@nvAnzE+nmEnsE+n","NL"
"fn001013","hErIn@rINx@dAxt@livd@hatvresAl@malzE+ns@b@smEtEnAl@malhEb@z@zIxteG@hEmx@kert","NL"
"fv600127","ObdItmOmEnt@AJAsmOld@rzd@wInarEsfAmvor@xjarnOx@mbetj@InAfwAxt@nd@hA+dIN","VL"
"fv600127","z@zItwElInd@kOpxrupmardiwOrtObdItmOmEntaNG@vurtdor@mparbY+t@lAns@Atlet@","VL"
"fv600127","h@tdywElvAndez@krOskYpzA+E+G@l@kmut@wOrd@dAttYs@nAJAsmOld@rsEn@d@wInarEsfAn@tjardarvorEndAtIs@nAtyrl@kverl@d@jaG@r@","VL"
"fv600127","verl@d@jaG@r@ditOGokAlmEtenInd@kOpsIt@vAndez@wEtstrE+tsam@mEtkOnstAntinAditA","VL"
"fv600127","dimut@w@Ind@Gat@hA+d@d@rumens@","VL"
"fv600127","zE+wAsvird@Op@twer@ltkAmpijunsxApvEltlop@n@@dIt@jarerd@rdItjarInd@lEnt@En@wOnokAlerd@r@n@wEtstrE+tfor@xjarvAnd@krOskYpenvAnd@wEtstrE+d@","VL"
"fv600127","Al@n@vEltlopokx@wOn@dikOnstAntinAditAdItjar","VL"
"fv600127","dYzdimut@w@Ind@Gat@hA+d@","VL"
"fv600127","ObdItmOmEnttrA+@z@nfrA~sE:z@and@lE+dINdAnilArOdikAnAZEl","VL"
"fv600127","jEpt@t@ZOsfAnrOjm@sxinvordriyrhor@nzEG@","VL"
"fv600127","erst@kilomet@rIzbE+naAfx@lExt","VL"
"fv600127","verl@d@jaG@r@diloptIndErd@pozisi","VL"
"fv600127","dAdIs@hejlihejnIN","VL"
"fv600127","velEN@ls@lopst@rsokhirtradisiG@trA+","VL"
"fv600127","En@dAn@mpar@And@r@bY+t@lAnd@rs","VL"
"fv600127","twemE+S@zY+tlitA+@@mparned@rlAns@mE+S@sEndAnhEb@w@tONG@verG@hAt","VL"
"fv600127","sam@mEtnOxeNkenijans@rotitSmardihEb@w@darnOxnitvorInzin@rOntlop@","VL"
"fv600127","m@sxin@IzdizElfsnitand@stArtx@kom@","VL"
"fv600127","AluwElZOsfAnrojheftOnzb@vEst@xt","VL"
"fv600127","Gut","VL"
"fv600127","mEtd@bElGis@delnemst@rzdistrAksford@wEtstrE+tseG@mut@GanoknOxAJAsmOld@rsEn@verl@d@jaG@r@Obd@vorpOst@","VL"
"fv600134","EnwE+stanbE+AJAsmOld@rsAlsvE+vd@G@fInISthir","VL"
"fv600134","vor@xjarbElGiskAmpijun@","VL"
"fv600134","nAtyrl@knOGAltE+dbElGiskAmpijun@","VL"
"fv600134","wInarEsfAnd@krOskYptun","VL"
"fv600134","baErG@zAdIk@twEl@mbetS@v@rwAxt","VL"
"fv600134","ja@tIzogd@erst@wEtstrE+t","VL"
"fv600134","dAwAsfor@xjarOk","VL"
"fv600134","twAzok@nsnEl@wEtstrE+tI","VL"
"fv600134","En@","VL"
"fv600134","En@jaY+tE+nd@l@k@dENkIgdAtjAIgdENgdAtx@won@twEtstrE+trItm@mANkertfAndax","VL"
"fv600134","tIswElzoverl@lipokelGu","VL"
"fv600134","marjE+wIlj@m@sxinvorb@rE+d@nOG@mbetj@rezErver@vor2ropeskAmpijunsxApwar@tfor@xjar@mbetjIsmIsx@lop@","VL"
"fv600134","ja@tIzwElzo@","VL"
"fv600134","dYzIgbEn@itslat@rOpstaZ@G@GanwardordAtm@sxin@jad@d@erst@wEtstrE+t@mbetS@teG@vAltmar@dANGamE+n@pikokitslat@rvAl@","VL"
"fv600134","m@sxindAkfor@xjar@mbetS@ov@r@m@noxt@pynthenwAsteG@t2ropes","VL"
"fv600134","neIk@IkEb@rze","VL"
"fv600134","AIkxad@rzek@rnifAnwAk@rlIG@","VL"
"fv600134","@n@n@v@rlor@vEltslAxIsxen@v@rlor@norlOx","VL"
"fv600134","En@jad@dAsAl@d@kom@nd@wek@nY+twE+z@dENkIk","VL"
"fv600145","virov@rvirlY+st@rarOpniwwElkOmInd@spOrtmArAtOn","VL"
"fv600145","d@erst@wEtstrE+tfAnd@krOskYpInzwE+nard@IsAfx@lop@ENG@wOn@dorEntirEmpebA","VL"
"fv600145","dIrkxErlo","VL"
"fv600145","wEld@rIz@mbetj@v@rwArIN","VL"
"fv600145","Ik@vraG@tanstefAnvAnd@mbrukbEst@vlamINObdez@op@nINswEtstrE+tAlsvird@","VL"
"fv600145","hilE:rEntir@mpebAsErkl@Atl@tigbrAbA~wAlO~","VL"
"fv600145","mAnwontf@rblE+ftInlAnd@","VL"
"fv600145","Ikwet@tnijY+stmarIIgdENk@twEljaja","VL"
"fv600145","marE+loptmEt@mbElGis@lisEnsiwEldeG@l@k","VL"
"fv600145","jadAwet@kni","VL"
"fv600145","gbEnd@rE+G@l@knifAnObd@hoxt@","VL"
"fv600145","Gut","VL"
"fv600145","jatOxwElzek@rI","VL"
"fv600145","IkAt@rydinOxmervAnvor@v@rwAxtE+G@l@k","VL"
"fv600145","jAhilE:rEntir@mpebawAtw@vAnd@mAnwet@IzdAtid@vorbE+@jar@okAlreG@lmat@GdelnAmand@wEtstrE+d@vAnd@krOskYp","VL"
"fv600145","jatIz@dimAn@wOr@stIl@k@zanOk@bet@rG@trE:ntEn@mind@rwEtstrE+d@EndAn@dAnkYn@dilAN@rvOlA+d@nI","VL"
"fv600145","@nwEtstrE+tOpxANG@trOk@dorkunAlart","VL"
"fv600145","xINhelsnElwEx","VL"
"fv600145","mAnvAn@@twExsirkwi","VL"
"fv600145","dAnmustiAfhak@EndANkwAmjE+Obd@vorGrOntI","VL"
"fv600145","wAntjE+Ept@nhelGuj@wEtstrE+tx@lop@G@dywElertmEtrydiwAlEm","VL"
"fv600145","jaIksAtInd@stArtE+G@l@k@hAlfwExIntpAksam@mErydi","VL"
"fv600145","IkdOxtIksItIntxu@nspor","VL"
"fv600145","Ikxam@nE+G@nifOrser@vonarvort@lop@","VL"
"fv600145","w@zYl@d@rwElkom@","VL"
"fv600145","EnstIlstEls@lmat@xsE+nw@vErd@rnarvorG@lop@","VL"
"fv600145","d@","VL"
"fv600145","z@vil@nAmaltryx","VL"
"fv600145","EnzooksE+nwE+and@kOpx@kom@","VL"
"fv600145","EndAnd@latst@parkilomet@rs","VL"
"fv600145","jadierst@twediwar@wExkitkhYl@nEnEntir@mpebA","VL"
"fv600145","dAnlipjE+@ntE+tj@t@dywEler@nOxmEtrydiwAlEm","VL"
"fv600145","jad@dErd@rOnd@zek@rwAst@vruxrydiov@rt@pAk@","VL"
"fv600145","IkEmpx@prObertnarderst@twet@lop@madiwa","VL"
"fv600145","h@txAtwAst@Grot","VL"
"fv600145","EndAn@rydiblefstEls@lmat@xfOlG@","VL"
"fv600145","EndAn@kwAmryditryxand@kOp","VL"
"fv600145","EndAn@hEm@kIkmut@lOs@","VL"
"fv600145","warsxE+nl@kmEdiinspAnINt@dunmEnard@erst@twet@wIl@lop@","VL"
"fv600145","jaIgbEnzek@rkOntEnt","VL"
"fv600145","vorAlOmdAInd@zom@rdAnoktindaG@nInd@klinikEpx@leG@","VL"
"fv600145","EndAn@driwek@d@rY+tx@leG@","VL"
"fv600145","dAwAs@t@kOrtvornOGinvOrmt@kom@","VL"
"fv600145","dAnzE+w@stEls@lmat@x@Guj@kOndisi@mbazIsx@lExtford@wint@r","VL"
"fv600145","EnwAtmAxdez@wInt@rdAnOplev@r@","VL"
"fv600145","jaIkop@","VL"
"fv600145","IkopnOGidzbet@rAsfAndaxI","VL"
"fv600145","wAnt@vird@sjY+stnanast@tpodijYm","VL"
"fv600145","IksA+@sxraxOp@tpodijYmstanIn@NkrOskYpdYz@","VL"
"fv600145","vOlG@nd@ker@Ganw@d@rtrYxforI","VL"
"fv600145","tIzAltE+tmujl@kInsxAt@nhud@Atlet@zYl@prEster@nOpso@nerst@wEtstrE+tI","VL"
"fv600145","@NkunvAnrivor@xjarOp@tE+nd@vAn@tsE+zunhelGutzinw@hirE+G@l@ktOx@mbetj@Ind@Axt@rGrOnt","VL"
"fv600145","jatOxwEl@marm@nIstOx@","VL"
"fv600145","hEpjE+j@zIn@G@zEtokOp@t2ropes@kAmpijunsxAp","VL"
"fv600145","d@vOlG@nd@wEtstrE+tfAnd@krOskYpIsselEktif","VL"
"fv600145","jajatOxsek@rI","VL"
"fv600145","IkEmdarAltwejarjY+stnEf@G@vAl@","VL"
"fv600145","AltE+t@jY+zdd@s@lEksi","VL"
"fv600145","dYz@desjarop@k@rzek@rtryxbE+t@zE+n","VL"
"fv600145","wE+GanhirnOx@mbetj@vErd@rOpsukOp@zuknarnOx@mparG@sprEkspArtn@rs","VL"
"fn001015","InlE+dINov@rkIp","NL"
"fn001015","kIpfiles","NL"
"fn001015","ojadAtsE+nApsolytd@bEstf@rkOxt@EmpopylE:rst@kIbdel@m","NL"
"fn001015","kIpfileshEb@n@nxrot@fudINsward@zE+nOpAl@rlE+mAnir@tut@pAs@zE+nvordel@xmAk@l@kt@b@rE+d@Enid@renvInts@lEk@r","NL"
"fn001015","bE+syp@rmArkt@slaG@rsEmpulirs","NL"
"fn001015","jY+stdorv@rsxIl@nd@b@rE+dINswE+z@Alsxriler@bAk@soter@smor@pOSer@brad@Ofrost@r@OntstatdifArijatsianY+t@rl@kEnsmak@","NL"
"fn001015","d@felzE+d@GhE+tfANkIpfileswOrtx@demOnstrertInd@virhoftstYk@vAndIdbukwabE+d@mest@r@sEpt@zE+mb@dultAlshoftx@rExt@OfkYn@din@Als@nkOmplet@lIxt@maltE+t","NL"
"fn001015","kIpfiletsxef@maltE+db@rE+d@rs@nvorsprON","NL"
"fn001015","kIbdel@","NL"
"fn001015","kIpfileszOnd@fElEmbenENk@lOfdYb@lsE+nf@r@wEGd@popylE:rst@kIbdel@","NL"
"fn001015","dItkIp@bOrstflesIsY+t@rmat@x@sxIktfOr@nsnEl@b@rE+dINswE+z@","NL"
"fn001015","Indez@Y+txav@stanvelv@rlE+d@l@k@r@sEpt@warInkIpfilesOp@nONx@brY+k@l@k@Ev@rAs@nd@mAnirwOrd@G@brY+kt","NL"
"fn001015","fAndarogd@tit@lfAndIdbuk","NL"
"fn001015","vArijetemEtkIpfile","NL"
"fn001015","kIpSnits@lszE+ndYn@plAtx@slaG@lApj@skIpfilediokenOr@mpopylE:rzE+n","NL"
"fn001015","speSalvOrsEntwItS@sEnsAlad@szE+nz@bY+t@G@wonhAnd@x","NL"
"fn001015","vOrdib@rE+dIN@x@brY+k@w@kIpkArbonad@s","NL"
"fn001015","bof@pot@kOmpletmEtfElEmben","NL"
"fn001015","vorElkx@rExtIndIdbukwOrt@tkIpdelx@brY+ktdAt@dbEst@rezYltatxArAndertENxeft@tr@sEptanwE+zIN@vOd@Optimal@b@rE+dINswE+z@EntE+t","NL"
"fn001015","kIpfileszE+nAlt@tAlInd@mod@G@west","NL"
"fn001015","Enz@kYn@oktrA+blE+v@antraditSonel@mArinad@sEnsA+z@","NL"
"fn001015","dYsOnd@rzukAl@moG@l@khed@vAnd@herl@k@G@rExt@warfordIdbuk@tr@sEptxeft","NL"
"fv600152","wAntw@hald@nAldAtblItsOfEnsifanbE+d@stArtfAnd@twed@hElf","VL"
"fv600152","EndAtheftY+tE+nd@l@krezyltatOpx@lev@rt","VL"
"fv600152","GensxE+nvAn@NkAns@vord@dulmAn","VL"
"fv600152","EndarmeIshar@lbek@dANksE+dez@twenYlm@sxinwElOpwExnardierst@tY+seG@","VL"
"fv600152","@tsA+AlvAstv@rdintsE+nEn@tIzd@loGis@werGav@ObdItmOmEntvAn@tf@rlopfAnd@pArtE+hir","VL"
"fv600152","dYsw@spel@Ond@rtYs@helpr@sisfir@ntwInt@xEn@nhAlv@m@nytEnd@tYs@stAntInhar@lbek@GelIstwenYl","VL"
"fv600165","dZOnswErttwed@Ind@AfslY+t@nd@trijAtlOnkwArtrijAtlOnIz@tE+G@l@kfAnostnosA","VL"
"fv600165","diwOndYsIn@ntE+tfAnenyrdrij@vert@xm@nyt@EnAxt@ndErt@xs@kOnd@","VL"
"fv600165","dZOnsfOlGd@OpitsmInd@rdAn@n","VL"
"fv600165","bE+d@vrA+@wOnd@brIts@miSEldIl@nEnogdAtIz@nEksA+stralis@","VL"
"fv600165","z@hald@h@tvor@nExt@A+stralis@Em@karni","VL"
"fn001017","@tkrIst@ndOmIneGIpt@End@kOptis@kEr@k","NL"
"fn001017","d@kOmstvAnEtkrIst@ndOm","NL"
"fn001017","d@evANGelIstmArkYsAserst@bIsxOpfAnAlEksAndrij@","NL"
"fn001017","wAnsxIld@rIN","NL"
"fn001017","dErtind@ewInd@kEr@kvAn@tAntonijYsklost@r","NL"
"fn001017","AlInd@vird@ews@kErkx@sxid@nIsfAn2sebijYsvInd@w@des@ov@rlef@rIN","NL"
"fn001017","@tIsnidmujl@kOmd@fE+tl@k@historisitE+thirvAnIntwE+f@lt@trEk@","NL"
"fn001017","Int@rnAS@nalhetroGen","NL"
"fn001017","huwEl@tfOrmelInafrikalIxtIz@dbE+Y+tstEkd@plEkwad@driA+d@kOntinEnt@ElkarOndmut@","NL"
"fn001017","an@db@GInvAnOnz@jartElINwAz@t@nrel@tifjON@stAt","NL"
"fn001017","eGIpt@nar@hEb@dAnokAltE+tx@sprok@ov@rAl@ksAndrij@bE+eGIpt@EnEdnojtAlz@nA+tOxton@stAdb@sxA+t","NL"
"fn001017","wAz@tInd@rdadmer@NGrikshEl@nIstis@dAn@neGIptis@stAt","NL"
"fn001017","vAnhirY+tr@Gerd@d@nakom@lIN@vAnAl@ksAnd@rsxen@ralptolomejYz@tlAntAlswar@zE+@ndinAstivAnfaraos","NL"
"fn001017","manEtAlz@tY+tenG@vAl@wer@ltrE+kfAnAl@ksAnd@rwAsogd@kYltyrvAnd@ptolomej@xriks","NL"
"fn001017","nitAlenvOkYnstogvOwet@sxApfil@sofiEnr@liGiwErtAl@ksAndrij@@mb@lANrE+ksEntrYm","NL"
"fn001017","@tserApej@m@treliGj2z@kOmplEksfOd@GrikseGIptis@GOtserapIshEtmusE+jOn@nsortAkAdemivOrkYnstEnwet@sxApEnd@b@rumd@biblijOtekwar@hirvAnd@b@lANrE+kst@monymEnt@","NL"
"fn001017","Ind@Int@rnAS@nal@AdmOsfervAndez@wer@ltstAtspeld@okd@jots@G@mensxAp@mb@lANrE+k@rOl","NL"
"fn001017","AlsInst@zEzd@ewvorkrIst@slevd@Erxrup@Y+tx@wek@jod@IneGIpt@","NL"
