session_id,phonetic_transcription,language_classification
"fn000869","dA zIt j Op Ev Op t@ slapsAk@ dAd mut jA+ tOG @m b@horl@k@ b@sparIN xev@","NL"
"fn000869","ne","NL"
"fn000869","ne","NL"
"fn000869","ja","NL"
"fn000869","nA+","NL"
"fn000869","dAt","NL"
"fn000869","nA+ dA dAt Is dAt Is @ vEr b@ned@ kOsprE+s f@ mE+","NL"
"fn000869","nA+ dA G@lov Ig ni","NL"
"fn000869","dAt @","NL"
"fn000869","ja ne dAt @","NL"
"fn000869","n2 Az g  vErG@lE+g mEt og di Grot wINk@lwa b@ di @ di war@hY+z@ dAn Iz  zek@r nit","NL"
"fn000869","ja mar dAt sE+n tAjwAn@slapsAkj@s E","NL"
"fn000869","ja i  ok jyli mEr@gnam","NL"
"fn000869","hu kOm j@ dar nA+ bE+","NL"
"fn000869","ja","NL"
"fn000869","@ kOm @","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","En di rYxsAk@","NL"
"fn000869","nA+ @ wA wAt wAt kOm Ik t@kOrt","NL"
"fn000869","huzo wA kOm j@ t@kOrt","NL"
"fn000869","nA+ ja dAd ","NL"
"fn000869","Ig wIld@ di rYxsAk@","NL"
"fn000869","dYs Ik @ Ik Ik xa Ik xa vAn vAn ha na Ef","NL"
"fn000869","ja mar d@n bEn Ig @r nOG ni","NL"
"fn000869","dAm bEn Ig @r tOG nO ni","NL"
"fn000869","ja wAt wAt  ja wA wAl@ wAner bE j@ d@r dAn wEl","NL"
"fn000869","w@ prat@ t","NL"
"fn000869"," prad ov@ d@ tEnt@ w@ prad ov@ d@ slapsAg w@ prad ov@ d@ rYxsAg@","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","nA+ En dA zEG Ik wAd Ig Im  b@GIn Al zE+ ev@ Ig wIl di di tEnt@ ja di wIl Ik tOx sek@r Ob de hEb@","NL"
"fn000869","ja","NL"
"fn000869","ja nA+ dAn","NL"
"fn000869","dAn zE","NL"
"fn000869","dAn z","NL"
"fn000869","dAn zEG Ik jA+","NL"
"fn000869","jE+","NL"
"fn000869","jE+ kOmp mEt jA+ prE+zide hE","NL"
"fn000869","m","NL"
"fn000869","hm","NL"
"fn000869","njA","NL"
"fn000869","ja @s","NL"
"fn000869","xut hEt sE+ zo","NL"
"fn000869","ja","NL"
"fn000869","En du k @ teG@vorstEl En dAn zEx j@ nIks","NL"
"fn000869","ja j@ zExt wAd @ I","NL"
"fn000869","ja @  b@dul @d ni lel@k mar Ig b@dul dAn","NL"
"fn000869","ne","NL"
"fn000869","mar dA zEx Ig v dAn zE+n w@ t@r nOG lAN ni","NL"
"fn000869","nA+ wA wA wAd wAd mut Ik tAn dun","NL"
"fn000869","ja oke ne mar ","NL"
"fn000869","nA+ nA+ kOm jE+ mar mEt @n @n dErd@ d@rvAn trYG dYz @len d@ slapsAk@","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","nA+ dar wAxt Ig its fA jA+ vor Af","NL"
"fn000869","nA+ di","NL"
"fn000869","nA+ wA kOm Ik t@kOrt","NL"
"fn000869","wAnt @ du @z @n forstEl","NL"
"fn000869","wA wAd mud I Ik","NL"
"fn000869","dA dAt kA j@ ok ni serij2z men@","NL"
"fn000869","wA wA mu g dun In d@ In d@ rYxsAk@","NL"
"fn000869","@ jA d@ rYxsAk@","NL"
"fn000869","ja Ig ok","NL"
"fn000869","dYs @ @ wA wAd mud Ig dun In d@ rYxsAk@","NL"
"fn000869","@ d@ rYxsAk@ m wIl Ig nar @n prE+znivo vAn a","NL"
"fn000869","wAnt","NL"
"fn000869","ja dAt @","NL"
"fn000869","ja ne n@ n@ ne","NL"
"fn000869","wAxt @s ev@ Ik hEb @t ov@r @n Int@Gral@ prE+s hE","NL"
"fn000869","ja ","NL"
"fn000869","ja Ig ok","NL"
"fn000869","ja","NL"
"fn000869","Ig ok","NL"
"fn000869","ja","NL"
"fn000869","nA+","NL"
"fn000869","nA+ a dAt Is dAt Is @ OnAksEbtab@l","NL"
"fn000869","dA dAd l","NL"
"fn000869","dAn @ dAn kAn Ig bet@r @ @n snewbAl@fabrik f @ b@GIn@ Of so","NL"
"fn000869","ja Iz ni zo mujl@k hE","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","ne dAt Is","NL"
"fn000869","dAt Is","NL"
"fn000869","ja mar wAt wAt sIt @r bE+ jA+ nA+ nOG In","NL"
"fn000869","kE+k @n i kY j@ v@rGet@ dA Iz n@tyrk @","NL"
"fn000869","nA+ Ik @","NL"
"fn000869","nA+ ev@ ev@ kE+k@","NL"
"fn000869","ev@ kE+k@","NL"
"fn000869","m","NL"
"fn000869","m","NL"
"fn000869","ja","NL"
"fn000869","Ik @m","NL"
"fn000869","Alz w@","NL"
"fn000869","Alz w@ d@ d@ d@ d@ rYxsAk@ Op ha hA+w@ dAn","NL"
"fn000869","ja","NL"
"fn000869","wA ","NL"
"fn000869","ja Ik sI Ik sIt Ik sIt @t In d@  t@ b@kE+k@","NL"
"fn000869","ja","NL"
"fn000869","ja dA","NL"
"fn000869","Ik snAb dA ni bE+ jyli","NL"
"fn000869","mInd@r","NL"
"fn000869","ja","NL"
"fn000869","@ mer b@dul j@","NL"
"fn000869","ne mInd@r","NL"
"fn000869","wAt mInd@r","NL"
"fn000869","m@ner d@ vris di hev mE+ Opx@Gev@ prE+ vor d@ rYxsAk@ prE+snivo de","NL"
"fn000869","ja","NL"
"fn000869","a","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","ja nA+ Ig b@GrE+b ni hu di dAt kAn dun","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","wAt heft i j@ Opx@Gev@","NL"
"fn000869","ja","NL"
"fn000869","wAt xeft","NL"
"fn000869","wAt heft i jA+ nA+ Opx@Gef","NL"
"fn000869","prE+snivo de E tun hEb Ig G@zExt Ik wIl na a","NL"
"fn000869","for Al@s de","NL"
"fn000869","ne","NL"
"fn000869","mner d@ vris di hev mE+ Opx@Gev@ vor d@ rYxsAk@ nivo de","NL"
"fn000869","ja","NL"
"fn000869","ja","NL"
"fn000869","vor @m d@ slapsAg@ sAt hE+ Op @ Op e","NL"
"fn000869","ja","NL"
"fn000869","hEb Ik x@zExt Ig wIl nar se","NL"
"fn000869","ja","NL"
"fn000869","mar hE+ ft e G@zExt","NL"
"fn000869","hE+ ft e G@zExt","NL"
"fn000869","ja ja ja","NL"
"fn000869","ja oke","NL"
"fn000873","tEn@s@","NL"
"fn000873","ja","NL"
"fn000873","IN kOmp@tisiv@bant","NL"
"fn000873","Of @","NL"
"fn000873","En z@ mut@ wEl Op j@ kYn@ rek@n@","NL"
"fn000873","nA+ wE+ hEb@ Am@l vAn di lAst@G@ klAnt@","NL"
"fn000873","ja","NL"
"fn000873","En di wIl@ vel kOrtIN Eb@","NL"
"fn000873","ma jA d@r Is nIks f@rAnd@rd mEt fruG@r hE","NL"
"fn000873","dYs zodund@","NL"
"fn000873","nA+ Ik wIl ni f2l kOrtIN ","NL"
"fn000873","dAd b@Geb Ik Al","NL"
"fn000873","dA b@Greb Ik Al","NL"
"fn000873","ma Om ev@ d@rOp trYx t@ kom@","NL"
"fn000873","hja","NL"
"fn000873","jYli hEb@ b@slot@","NL"
"fn000873","d@ xrot@ v@n d@ Ord@r d@ modEl@ d@ kl2r kwAlitE+t Enzovorts Enzovorts Is Al@mAl rOnt","NL"
"fn000873","ja","NL"
"fn000873","ja","NL"
"fn000873","ja","NL"
"fn000873","mhy","NL"
"fn000873","hmhm","NL"
"fn000873","nja","NL"
"fn000873","ja","NL"
"fn000873","ja","NL"
"fn000873","mhm","NL"
"fn000873","ja dA b@GrE+p @k","NL"
"fn000873","di dun og d@r bEst","NL"
"fn000873","@ w@ dun Al jar@lAN @ na t@vred@nhE+t @ @ sak@ mEt jYli","NL"
"fn000873","dAt xat xut","NL"
"fn000873","nA+ @ kwalitE+t @ d@ vAl nIks ov t@ zEG@","NL"
"fn000873","ja ja ja ja","NL"
"fn000873","En @ kE+k @m @t kan vor jYli dYz antrEkl@k wOr@ OmdAd Ig dYs x@won prat ov@r @ @ hOnd@rt enhed@","NL"
"fn000873","Ind@rdat","NL"
"fn000873","t@d Is fr Ons x@won @ hel@ Int@rsAnt@ pArtE+ war w@ Grax ov@r wIl@ Ond@rhAnd@l@","NL"
"fn000873","Alen Ik wIl d@r nOG wEl ev@ Op wE+z@","NL"
"fn000873","nja","NL"
"fn000873","ja ja","NL"
"fn000873","En d@ kwAlitE+t Is n@tyk tOx Er@G b@lANrE+k","NL"
"fn000873","wE+ hA+d@ Ons an Onz@ lev@rtE+d@","NL"
"fn000873","hmhm","NL"
"fn000873","w@ hA+d@ Ons an Onz@ Afsprak@","NL"
"fn000873","En w@ lev@r@ @n xuj@ kwAlitE+t","NL"
"fn000873","ja ja","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","dAn @ kop@ jYli d@r nit for","NL"
"fn000873","ne ne ne tyl@g ni","NL"
"fn000873","tyl@ ","NL"
"fn000873","hm","NL"
"fn000873","hmhm","NL"
"fn000873","ja ma kE+g Ik xa natyl@k wEl @ d@ @t en@ mEd @t And@r@ Op Op jY+st@ nivo vErG@lE+k@n E","NL"
"fn000873","xen Ap@ls mE per@ E","NL"
"fn000873","ne ne","NL"
"fn000873","hm","NL"
"fn000873","hmhm","NL"
"fn000873","ja ja","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","En dAd Iz ok wAt wart","NL"
"fn000873","m","NL"
"fn000873","Iz @","NL"
"fn000873","xat @","NL"
"fn000873","dAt problem wAt wE+ dYz @n t f@led@ wEl @s ojt x@hAt hEb@ Is ny ImId@ls hemAl Opx@lOst","NL"
"fn000873","En tOt id@rs t@vred@nhE+t kom@ dAr ok xen ENk@l@ klAxt@ mer ov@r","NL"
"fn000873","ja","NL"
"fn000873","ja ja ","NL"
"fn000873","ja","NL"
"fn000873","ja","NL"
"fn000873","ja o","NL"
"fn000873","ja","NL"
"fn000873","ja ja ja ja","NL"
"fn000873","dA hEp Ik In t f@rled@ tOG nOG Al @z @N ker G@hort jOs","NL"
"fn000873","kE+k dAtyl@k dA b@palt ok @ d@ d@ d@ kwalitE+t E","NL"
"fn000873","ja ja ja ja d@","NL"
"fn000873","ja","NL"
"fn000873","ja dAn Iz @t xen Intr@sAnt@ prE+s mer","NL"
"fn000873","ne dA b@GrE+b @k","NL"
"fn000873","hE","NL"
"fn000873","mar dAd hEb Ik","NL"
"fn000873","dAd hEb Ik dYz bE jYli d@  ker ok Al @m par kI meG@makt","NL"
"fn000873","hE","NL"
"fn000873","En @  AS j@ zExt ov@ d@ d@ kwAlitE+t fAn d@ kOleGakONkYrEnt@ ja","NL"
"fn000873","he","NL"
"fn000873","dAt mut@ w ok x@won Gan dun","NL"
"fn000873","En dAd Is xen ENk@l@ poblem","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","dYs","NL"
"fn000873","@t Is x@won zo","NL"
"fn000873","@ @t","NL"
"fn000873","jA","NL"
"fn000873","ja b@GrE+b @k","NL"
"fn000873","dA b@GrE+b Ik","NL"
"fn000873","hE","NL"
"fn000873","En En @ oke @ @t mut xut sE+n ma vErd@r ok xen @ x@A+wur axt@rAf","NL"
"fn000873","b@GrE+b Ik","NL"
"fn000873","b@GrE+b Ik","NL"
"fn000873","hmhm","NL"
"fn000873","wAnt @ t Is wAd j@ zElf sEx","NL"
"fn000873","w@ stan kOrt an t s@zun","NL"
"fn000873","ja ja","NL"
"fn000873","ne","NL"
"fn000873","wAt kAn Ig bid@","NL"
"fn000873","j@ wet","NL"
"fn000873","jE+ wet wA k nod@G Ep","NL"
"fn000873","ja","NL"
"fn000873","jYli hEb@ hOnd@rt twep@sonstEnt@ nod@x hOnd@rt rYxsAk@ En hOnd@rt slapsAg@ vAm b@kEnd@ kwAlitE+t kl2r En Ord@","NL"
"fn000873","ja","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","ja ja ja ja ja ja","NL"
"fn000873","dYs dAt Is xen ENg@l problem","NL"
"fn000873","ja ja ja","NL"
"fn000873","kOrEkt","NL"
"fn000873","wAt xan wE+ bid@n","NL"
"fn000873","hmhm","NL"
"fn000873","ja ja","NL"
"fn000873","Ik sIt x@won ev@dj@s t@ kE+k@","NL"
"fn000873","Ik hEp @t AmAl nOGAl @z b@kek@ d@ prE+z@n","NL"
"fn000873","n@ja","NL"
"fn000873","ja","NL"
"fn000873","d@ rYxsAk@","NL"
"fn000873","Ig dEN","NL"
"fn000873","ja","NL"
"fn000873","d@ rYxsAk@ vo d@ prE+s xe","NL"
"fn000873","@ja","NL"
"fn000873","hmhm","NL"
"fn000873","hmhm","NL"
"fn000873","ja","NL"
"fn000873","ja dA b@GrE+p @k","NL"
"fn000873","dA b@GrE+p @k","NL"
"fn000873","hmhm","NL"
"fn000873","m","NL"
"fn000873","dAt sE+n @b dId momEnd mE+n vorstEl@n","NL"
"fn000873","hmhm","NL"
"fn000873","dar vAlt ov@r t@ prat@","NL"
"fn000873","m","NL"
"fn000873","ja ja","NL"
"fn000873","ja ja","NL"
"fn000873","ja ja","NL"
"fn000873","hE j@ nAn @m bEt ov@r Of so Of ni","NL"
"fn000873"," Alz Ik xutkop@r m","NL"
"fn000873","@n loZe In d@ loZekam@r","NL"
"fn000873","Alz @k xutkop@r mut xan v@kop@ dAn zAl Ig @m bEt mut@ xan v@kop@","NL"
"fn000873","ho","NL"
"fn000873","di jOs","NL"
"fn000873","di zlIm@ jOs","NL"
"fn000873","ja ","NL"
"fn000873","nOG nIks f@rAnd@rt","NL"
"fn000873","ne ne ne ne ne","NL"
"fn000873"," j@ zIt j@ zIt @","NL"
"fn000873","ne","NL"
"fn000873","dIt sE+n mE+n @ vorstEl@ di k Op taf@l G@lExt hEp","NL"
"fn000873","hmhm","NL"
"fn000873","war kYn@ w@ ov@r Gan prat@","NL"
"fn000873","nA+ jO kE+k @ Ik mut @r G@won v@nY+t xan @","NL"
"fn000873","nija","NL"
"fn000873","hmhm","NL"
"fn000875","w@ kYn@ @d ok nOx Ob @n And@r@ m@nir dun simOn","NL"
"fn000875","ja","NL"
"fn000875","nja","NL"
"fn000875","wAxt s ev@","NL"
"fn000875","jE+ zExt @ slapsAk@","NL"
"fn000875","d@ slapsAk@ sEt@ w@ Op xe","NL"
"fn000875","ja","NL"
"fn000875"," zAt j@ erst Op Ef","NL"
"fn000875"," zAd Ik ers Op Ef","NL"
"fn000875","ma n du k di tEnt@ da xa k me nar Ef","NL"
"fn000875","hmhm","NL"
"fn000875","dAn krE+x j@ d@ pAtE+ tOx Alwer anzinl@k xutkop@r","NL"
"fn000875","dAt sE+n tOx d@ twep@rsonstEnt@","NL"
"fn000875","nja","NL"
"fn000875","ja","NL"
"fn000875","ja","NL"
"fn000875","En d@ rYxsAk@n Ob de","NL"
"fn000875","En dAn mak@ w@ vAn d@ rYxsAk@","NL"
"fn000875","I","NL"
"fn000875","dA blE+f xwon de","NL"
"fn000875","sA+d w@ dar xen e vAN kYn@ mak","NL"
"fn000875","ne","NL"
"fn000875"," ev@tj@s kE+k@n ","NL"
"fn000875","de En @ d@ slapsAk@ Op xe","NL"
"fn000875","m","NL"
"fn000875","tENk tAd Ik @m dAn Al hel ard@x fo m@kar hEp Az Ik d@ twep@sonstEnt@ vo Ef ambit d@ slapsAk@ for xe ambit En An pAk@ w@ vor d@ rYxsAk@n d@ prE+s Ef","NL"
"fn000875","nja","NL"
"fn000875","dYs slapsAk@","NL"
"fn000875","Ik mud @d nOG @z evtj@z Op @n rE+ zEt@","NL"
"fn000875","slapsAk pAk jE+ Ge","NL"
"fn000875","ja","NL"
"fn000875","rYxsAk@","NL"
"fn000875","pAk k Ef","NL"
"fn000875","hmhm","NL"
"fn000875","En tEnt@","NL"
"fn000875","pAk Ik ok Ef","NL"
"fn000875","AJZ@lik xef mE+ di prE+z@n @z ev@tS fAn @","NL"
"fn000875","Alz Ig dAn","NL"
"fn000875","xe mE+  @z ev","NL"
"fn000875","nIk hor t Alwer @N knAp@ sek@trEs@ Op t@ Axt@GrOn","NL"
"fn000875","nOG nIks f@rAnd@rt","NL"
"fn000875","k hEp s@","NL"
"fn000875","j@ hEp s@ nO ni x@zin jON@","NL"
"fn000875","ja ","NL"
"fn000875","mar Ig dENk","NL"
"fn000875","mhm","NL"
"fn000875","En dAn hEb@ jYli dYs ok @n pErfEkt@ wInsmArZ@","NL"
"fn000875","zek@r OmdA s@ d@ kwalitE+t fAn kampEks kEn@","NL"
"fn000875","m","NL"
"fn000875","ja ja","NL"
"fn000875","wAnt wE+ Atf@ter@n tOtslOt@ tOx vOldund@","NL"
"fn000875","w@ kom@ d@rme Op tel@vizi Enz@vordz Enz@vorts","NL"
"fn000875","dYs d@ mEnz@ zE+n tOx ov@rtY+xt fAn Onz@ prodYkt@","NL"
"fn000875"," Iz natyk @n stYkj@ Ond@rst2nIN wAt wE+ Als fAbrIkAnt ErbE+ Gev@ wAt fo jYli Et fErkop@ @n stYkj@ mAkl@k@ makt","NL"
"fn000875","hmhm","NL"
"fn000875","ne jO di  mAn da kAn Ik Gen xen kAnt me Y+t","NL"
"fn000875","daN kAn Ik xen kAn mI Y+t","NL"
"fn000875","Ik @ zIt mE mE+n @ rYxsAk@","NL"
"fn000875","dA mO j@ tOx di te vastA+w@","NL"
"fn000875","nja","NL"
"fn000875","En @m m@n tEnt@ di mu j@ Op be vAsthA+w@","NL"
"fn000875","En  slapsAk@","NL"
"fn000875"," sE jE vAn i slapsAk@n og Awer","NL"
"fn000875","dAn mO j@ tOx","NL"
"fn000875","nA+ dA mu j@ mar @z @p se Gan zIt@","NL"
"fn000875","En A du k @t hel nEtj@s","NL"
"fn000875","dIt xat nit","NL"
"fn000875","Ik wIl Grax sak@ dun mar @ m@n E+G@ OnGAN Grav@ dAt @ dAt si k ok ni sIt@","NL"
"fn000875","t Is wAt w@ t@ strAks  Afsprak@ d@ en wAt mer d@ And@r wAt mInd@r mar dId b@teg@t fo mE+ Gwon Alen mInd@r","NL"
"fn000875","hmhm","NL"
"fn000875","sId Ik hel moj","NL"
"fn000875","wAnt @t Is fAnweG@ d@ A+d@ r@lasi Enz@vorts Enzovorts En vAnweG@ d@ Grot@ vAn d@ pArtE+ dAt w@ z@ v@r dez@ prE+s ambid@","NL"
"fn000875","hmhm","NL"
"fn000875","hmhm","NL"
"fn000875","dIt prE+snivo","NL"
"fn000875","wAnt jE+ kEnt ok Onz@ nOrmal@ fAst@ prE+z@","NL"
"fn000875","hmhm","NL"
"fn000875","ja","NL"
"fn000875","dAn zIt t@ zIt@ w@ Gwon Op i","NL"
"fn000875","m","NL"
"fn000875","En ny du @k O","NL"
"fn000875","ja mAr dAr hE j@ AltEt xut an v@dint","NL"
"fn000875","jYli G@lYk@x ok","NL"
"fn000875","@ nA+ Ik wed @ nO ni zo nEt","NL"
"fn000875","wAnt @ Az Ik  @ zi wAt @r wAt @r hir aNG@bod@ wOrt nA dAn @ dA zEG @k nA+ jOs @ @n bEst@ vEnt @ Ik xYn j@ vel wIns mar @ @t Is @t Is fo mE+ nit t@ v@rAntword@ Om Ob di baz@s @ zak@ t@ dun","NL"
"fn000875","Op baz@s i","NL"
"fn000875","darOm bEn Ig ok @ tex@mut x@kom@ @n hel Ent","NL"
"fn000875","kE+k Ik wIl G@won @","NL"
"fn000875","wE+ zE+n mEd @n hop f@rAnd@rIN@n hir @ IntEr@n bezIx","NL"
"fn000875","@hm","NL"
"fn000875","kE+k @","NL"
"fn000875","mar dAt fraxt vAn Onz@ kAnt ok wAt Inv@sterIN@","NL"
"fn000875","hE","NL"
"fn000875","b@GrE+b Ik","NL"
"fn000875","b@GrE+p @k","NL"
"fn000875","En vor Ons klINt OmzEtf@rmInd@v@rmerd@rIN natyk AltEt As myzik In d@ or@","NL"
"fn000875","ja","NL"
"fn000875","mar OmzEtf@merd@rIN mEt f@rlis dAt klIN nid Ext Alz","NL"
"fn000875","d@t klINk Ext Alz n dIs@nAnt In Onz@ or@","NL"
"fn000875","ne ma d@","NL"
"fn000875","tAd uf xen v@lis t@ zE+n","NL"
"fn000875","dAd uf xen vlis t ","NL"
"fn000875","ne jOs","NL"
"fn000875","jE+ mu ma","NL"
"fn000875","jE+ mut @t nO ma @s xut @ Op @ rE+tj@ zEt@","NL"
"fn000875","@ Ig dENk x@won Az Ik fo di tEnt@ be En rYxsAk@ de En slapsAk@ se zIt e dAn hEb Ik jA+ @n hel moj@ bOt x@dan","NL"
"fn000875","En dA kE jE+","NL"
"fn000875","En dA kE jE+ moj hOnd@t pAkEtj@s Afstyr@","NL"
"fn000875","hE","NL"
"fn000875","En dAn @ dAn kYn@ wE+ sam@  @z @N ker @ pArtE+tj@  mEt Al@bE+ @n lAx@nt x@zIxt","NL"
"fn000875","dYs d@ tEnt@ nivo be d@ rYxsAk@ nivo se de En d@ slapsAk@ se","NL"
"fn000875","nja","NL"
"fn000875","de se","NL"
"fn000875","ne simOn","NL"
"fn000875","ne simOn","NL"
"fn000875","dAt xat nit","NL"
"fn000875","Ex nit","NL"
"fn000875","dAt krE+G Ik nojt fo m@kar","NL"
"fn000875","dar bEn Ig ok hel bAN vor","NL"
"fn000875","dA wOr @t @n hel@ mujl@k@ zak","NL"
"fn000875","dar bEn Ig og hel bAN vo","NL"
"fn000875"," dez@ nivos","NL"
"fn000875","se vor d@ slapsAk@ se for d@ rYxsAk@ En de","NL"
"fn000875","ne j@ zId","NL"
"fn000875","j@ zId @d Am@l wer sovel","NL"
"fn000875","fo d@ rYxsAk@ huv Ik ni sovel","NL"
"fn000875","se","NL"
"fn000875","huf nit","NL"
"fn000875","dar xef j@ de vor","NL"
"fn000875","dA da max j@ Gwon de","NL"
"fn000875","dA fIn Ik ema ni som pYnt","NL"
"fn000875","Em be vor d@ tEnt@","NL"
"fn000875","ja","NL"
"fn000875","ja Ik Ik wet @t jO mar ja Ik Ik wIl j@ Grax @ Az lev@rAnsir hA+w@ En @ Ik sA+ og bE @ bEst its @ its mInd@r wIl@  mar Ik wIl ni @t fEl ov@ j@ or@ hal@ jOs","NL"
"fn000875","m","NL"
"fn000875","ne dAd b@GrE+b Ik","NL"
"fn000875","nA bE+ j@ GEk jO","NL"
"fn000875","m","NL"
"fn000875","hOnd@rt pAkEtj@s In en@ ker mAn","NL"
"fn000875","hYp","NL"
"fn000875","nEdj@s Afx@wEr@kt","NL"
"fn000875","hmhm","NL"
"fn000875","ja","NL"
"fn000875","ja","NL"
"fn000875","wer @n And@r v@rhal","NL"
"fn000875","ja","NL"
"fn000875","ja ja","NL"
"fn000875","Ext wax","NL"
"fn000875","bot@r bE+ d@ vIs","NL"
"fn000875","Ik sA jA+ n teG@vorstEl dun simOn","NL"
"fn000875","Ik xa for d@ tEnt@n e vraG@","NL"
"fn000875","hmhm","NL"
"fn000875","Ik mut mEt mE+n slapsAk@ Op t prE+s Ev blE+v@","NL"
"fn000875","hmhm","NL"
"fn000875","ne","NL"
"fn000876","pOtf@tOri","NL"
"fn000876","En hu b@vAld @t @ f@n @t sY+d@ ny In @d hoG@ nord@","NL"
"fn000876","ja","NL"
"fn000876","ja t Is wAt kA+w@r hir E","NL"
"fn000876","nA+ klE+m betj@","NL"
"fn000876","Ik fOl@G @m betj@ lEs En dAt f","NL"
"fn000876","hja","NL"
"fn000876","mut sEG@ dAt xat Y+tstek@nt","NL"
"fn000876","Y+tstek@nt","NL"
"fn000876","ja jO dAt Is","NL"
"fn000876","dIt lAnt","NL"
"fn000876","dYs xe xem problem","NL"
"fn000876","jE mud @d Ext OndEkt wOrd@","NL"
"fn000876","ja dAt Iz wEl zo hE","NL"
"fn000876","t sIt bov@ d@ rIvir@ dYz ja s@ mEns@ zE+n wAt serij2z@r al@mal","NL"
"fn000876","dYs tar mu w@ Ef@ an wEn@ nOG @m bedj@","NL"
"fn000876","jE+ wAs tOG ad@","NL"
"fn000876","hY","NL"
"fn000876","dA fAl me fAl me fAl me fAl me fA me","NL"
"fn000876","fAlt me","NL"
"fn000876","   fErd@r In d@ In d@ hAnd@l E+G@l@k","NL"
"fn000876","ja dA Gat wEl Gut","NL"
"fn000876","jE","NL"
"fn000876","ja","NL"
"fn000876","t Is @","NL"
"fn000876","Ja","NL"
"fn000876","w@ kYn@ d@","NL"
"fn000876","d@ vrax kYn@ w@ nOG nit hel@mal an mA ja Gut","NL"
"fn000876","dYs tAt mut nOG Ev@ wAt Op rE+ G@zEt wOrd@","NL"
"fn000876","@ ja dA wet j@ hE","NL"
"fn000876","Ja","NL"
"fn000876","J@","NL"
"fn000876","J@","NL"
"fn000876","da mut @N klE+n stYgj@ In zIt@","NL"
"fn000876","ja","NL"
"fn000876","mar Alen ja dAt","NL"
"fn000876","t Iz @m betj@","NL"
"fn000876","a E+nt fAn t z@zun","NL"
"fn000876","dYz ja","NL"
"fn000876","@","NL"
"fn000876","d@ d@ v@ v@kAns@s  hA+w@ wer Op","NL"
"fn000876","@ d@ bA+v@k xa wer b@GIn@","NL"
"fn000876","j@wEl ma dA Gan t@mIst@","NL"
"fn000876","j@vEl","NL"
"fn000876","dYs @ di hEb@ nadyl@k tOx tEnt@n En slapsAg@n @ rYxsAg@ now@x","NL"
"fn000876","j@wEl ","NL"
"fn000876","kAjg dAt kEr@v@nspYl dAd hEb j@ ny Al@mAl G@hAt","NL"
"fn000876","hja","NL"
"fn000876","hE","NL"
"fn000876","jE","NL"
"fn000876","ja","NL"
"fn000876","ne d wed Ig nit","NL"
"fn000876"," nOx stets @tsElvd@","NL"
"fn000876","ja","NL"
"fn000876","fOz mE+ bE j@ nOx stets @ forzIxtIG mEd @d Op forat nem@ vAn Atik@l@","NL"
"fn000876","ja ne ja mar dAt kOst xElt  jON@","NL"
"fn000876","jawEl","NL"
"fn000876","o dA bEn Ik sOnd@r mer mEd j@ enz","NL"
"fn000876","ja ja ja ja ja ja ja","NL"
"fn000876","wAn ja @ di vErkop@r @z ba j G@west En @ ja di hord@ dAd Ig j@ kEnd@ dYs fAnda dAd Ik @ ny vo d blOk sIt","NL"
"fn000876","ja","NL"
"fn000876","m@ ja j@ wed @d Ik hEp @ m@m ben @n betj@ b@zet dYz Ik hAt xraG na j@ tu wIl@ kom@","NL"
"fn000876","ja","NL"
"fn000876","ja jO wAt hEp j@","NL"
"fn000876","m ja","NL"
"fn000876","ja @m pes f@rEkt","NL"
"fn000876","ja","NL"
"fn000876","ja","NL"
"fn000876","nA+ dA kAn tOx","NL"
"fn000876","hu jAm@r dAd @d og Is","NL"
"fn000876","tYs tAn Ga w@ d@na wAl @z @ gertj@ @n @ @m betj@ bE+prat@","NL"
"fn000876","pOtf@dow@","NL"
"fn000876","ja j@ mud Ok xwon blE+v@ lop@ jON@","NL"
"fn000876","Al dAt spOrt@ jON@ dAt Is AlmAl nIks mAn","NL"
"fn000876","Is tAt ni Gut","NL"
"fn000876","o","NL"
"fn000876","hel@mAl nIks","NL"
"fn000876","hE","NL"
"fn000876","ne @n dAn Gan w@ mar @n ker @n avOndj@ Er@G@s tren@ ","NL"
"fn000876","ja dAt","NL"
"fn000876","ma ja Ik hor dA j@ dYs @","NL"
"fn000876"," sIk@tarEs@ hEp @n Afsprag G@makt","NL"
"fn000876","ja","NL"
"fn000876","En @","NL"
"fn000876","@ja Ind@dat","NL"
"fn000876","wa Gat @t E+G@l@g Om","NL"
"fn000876","ja","NL"
"fn000876","ja","NL"
"fn000876","ja","NL"
"fn000876","ja klOpt ja","NL"
"fn000876","pOtf@dowI Al@bE+ hOnd@rd mAn","NL"
